cluster_id,id,title,author,doi,file
2,P_000818,THE JOURNAL OF Strategic Information Systems,"Chan, Yolande E and Galliers, Robert D and Jarvenpaa, Sirkka L and Aubert, Benoit and Nevo, Saggi and Vial, Gregory and Montreal, Hec and Jan, Canada and Brocke,  and Wasko, Molly and Alavi, Maryam and Avison, David and Bjørn-Andersen, Niels and Clarke, Roger and Davison, Robert M and Dhillon, Gurpreet and Earl, Michael and Sawy, Omar El and Elam, Joyce and Grover, Varun and Gunasekaran, Angappa and Hirschheim, Rudy and Ives, Blake and King, John Leslie and Krcmar, Helmut and Lacity, Mary and Lederer, Albert and Leidner, Dorothy E and Loebbecke, Claudia and Lyytinen, Kalle and Majchrzak, Ann and Markus, M. Lynne and Mooney, John and Newell, Susan and Ramaprasad, Arkalgud and Reich, Blaize Horner and Saunders, Carol and Soh, Christina and Tuunainen, Virpi Kristiina and Alias, Rose Alinda and Arvidsson, Viktor and Avgerou, Chrisanthi and Avital, Michel and Chatterjee, Dave and Chatterjee, Sutirtha and Francalanci, Chiara and Politecnico, Di and Milano, Ola and Henfridsson,  and Huang, Ming-Hui and Huysman, Marleen and Joseph, Damien and Kietzmann, Jan and Kotlarsky, Julia and Liang, Huigang and Lindgren, Rikard and Malhotra, Arvind and Mao, Jiye and Marjanovic, Olivera and Mehrizi, Mohammad Rezazade and Moeini, Mohammad and Nerur, Sridhar and Poulymenakou, Angeliki and Preston, David and Queiroz, Magno and Sørensen, Carsten and Stein, Mari-Klara and Sutanto, Juliana and Syed, Romilla and Tallon, Paul and Ter, Felix and Tan, Chian and Constantiou, Ioanna and Desouza, Kevin C and Dibbern, Jens and Hsu, Carol and Marabelli, Marco and Pan, Shan L and Vogel, Douglas R and Ward, John and Wareham, Jonathan and Spain, Youngjin and Yoo,  and Addo, Atta and Cheuk, Hang and Au, Allen and Dincelli, Ersin and Irfan, Muhammad and Jiang, Jinglu and Joshi, Mayur P and Kazantsev, Nikolai and Morton, Josh and Ofoeda, Joshua Kwaku and Peters, Uchenna and Polignano, Marco and Richet, Jean-Loup and Santa, Mijalche and Shi, Yunfei and Somanathan, Arjun and Staykova, Kalina and Rosa, Marta Stelmaszak and Valecha, Rohit and Wang, David and Wu, Tailai and Zhang, Ying and Zhou, Jingmei and Zolbanin, Hamed M",,data/pdfs/33_2/Editorial-Board_2024_The-Journal-of-Strategic-Information-Systems.pdf
3,P_000055,Strategic Information Systems,"Panteli, Niki",,data/pdfs/7_1/PanteliNoYear.pdf
3,P_000292,THE JOURNAL OF Strategic Information Systems,"Gable, Guy G and Chan, Yolande E and Galliers, Robert D and Jarvenpaa, Sirkka L and Aubert, Benoit and Montreal, Hec and Constantiou, Ioanna and Desouza, Kevin C and Dibbern, Jens and Hsu, Carol and Pan, Shan L and Rivard, Suzanne and Quebec, Canada Rajeev and Sharma and Alias, Rose Alinda and Arvidsson, Viktor and Avgerou, Chrisanthi and Avital, Michel and Buhl, Hans Ulrich and Chatterjee, Dave and Chatterjee, Sutirtha and Daniel, Elizabeth and Dawson, Gregory and Francalanci, Chiara and Politecnico, Di and Milano, Ola and Henfridsson and Huang, Ming-Hui and Huysman, Marleen and Joseph, Damien and Kietzmann, Jan and Kotlarsky, Julia and Liang, Huigang and Lindgren, Rikard and Majchrzak, Ann and Malhotra, Arvind and Mao, Jiye and Marabelli, Marco and Marjanovic, Olivera and Mehrizi, Mohammad Rezazade and Moeini, Mohammad and Nerur, Sridhar and Poulymenakou, Angeliki and Preston, David and Sørensen, Carsten and Stein, Mari-Klara and Sutanto, Juliana and Ter, Felix and Tan, Chian and Tate, Mary and Vial, Gregory and Jan, Canada and Brocke and Wasko, Molly and Alavi, Maryam and Avison, David and Bjørn-Andersen, Niels and Clarke, Roger and Davison, Robert M and Dhillon, Gurpreet and Earl, Michael and Sawy, Omar El and Elam, Joyce and Finnegan, Patrick and Grover, Varun and Gunasekaran, Angappa and Hirschheim, Rudy and Huff, Sid and King, John Leslie and Krcmar, Helmut and Lacity, Mary and Lederer, Albert and Leidner, Dorothy E and Loebbecke, Claudia and Lyytinen, Kalle and Markus, M. Lynne and Mooney, John and Newell, Susan and Ramaprasad, Arkalgud and Reich, Blaize Horner and Saunders, Carol and Soh, Christina and Tuunainen, Virpi Kristiina and Vogel, Douglas R and Ward, John and Wareham, Jonathan and Spain, Youngjin and Yoo and Bidar, Reihaneh and Jiang, Jinglu and Santa, Mijalche",,data/pdfs/31_3/1-s2.0-S096386872200035X-main.pdf
3,P_000348,Journal of Strategic Information Systems,"Fang, Yulin and Henfridsson, Ola and Jarvenpaa, Sirkka L",10.1016/J.JSIS.2018.11.001,data/pdfs/27_4/FangHenfridssonJarvenpaa2018.pdf
3,P_000777,Journal of Strategic Information Systems,"Fedorowicz, Jane",10.1016/J.JSIS.2023.101775,data/pdfs/32_2/DEI-in-the-IS-discipline--What-can-we_2023_The-Journal-of-Strategic-Informat.pdf
3,P_000827,Journal of Strategic Information Systems,"Chan, Yolande E",10.1016/J.JSIS.2024.101824,data/pdfs/33_1/Welcome-to-the-first-issue-of-Volume-33-of-the-_2024_The-Journal-of-Strategi.pdf
4,P_000348,Journal of Strategic Information Systems,"Fang, Yulin and Henfridsson, Ola and Jarvenpaa, Sirkka L",10.1016/J.JSIS.2018.11.001,data/pdfs/27_4/FangHenfridssonJarvenpaa2018.pdf
4,P_000545,Journal of Strategic Information Systems,"Nevo, Saggi",10.1016/J.JSIS.2023.101766,data/pdfs/32_1/1-s2.0-S0963868723000124-main.pdf
5,P_000130,Journal of Strategic Information Systems,"Lansing, Jens and Siegfried, Nils and Sunyaev, Ali and Benlian, Alexander",10.1016/J.JSIS.2019.101579,data/pdfs/28_4/LansingSiegfriedSunyaevEtAl2019.pdf
5,P_000134,Journal of Strategic Information Systems,"Li, Ting C and Chan, Yolande E",10.1016/J.JSIS.2019.101575,data/pdfs/28_4/LiChan2019.pdf
6,P_000774,THE JOURNAL OF Strategic Information Systems,"Chan, Yolande E and Galliers, Robert D and Jarvenpaa, Sirkka L and Aubert, Benoit and Nevo, Saggi and Ter, Felix and Tan, Chian and Tate, Mary and Vial, Gregory and Montreal, Hec and Jan, Canada and Brocke and Wasko, Molly and Alavi, Maryam and Avison, David and Bjørn-Andersen, Niels and Clarke, Roger and Davison, Robert M and Dhillon, Gurpreet and Earl, Michael and Sawy, Omar El and Elam, Joyce and Grover, Varun and Gunasekaran, Angappa and Hirschheim, Rudy and Ives, Blake and King, John Leslie and Krcmar, Helmut and Lacity, Mary and Lederer, Albert and Leidner, Dorothy E and Loebbecke, Claudia and Lyytinen, Kalle and Markus, M. Lynne and Mooney, John and Newell, Susan and Ramaprasad, Arkalgud and Reich, Blaize Horner and Saunders, Carol and Soh, Christina and Tuunainen, Virpi Kristiina and Alias, Rose Alinda and Arvidsson, Viktor and Avgerou, Chrisanthi and Avital, Michel and Buhl, Hans Ulrich and Chatterjee, Dave and Chatterjee, Sutirtha and Daniel, Elizabeth and Dawson, Gregory and Francalanci, Chiara and Politecnico, Di and Milano, Ola and Henfridsson and Huang, Ming-Hui and Huysman, Marleen and Joseph, Damien and Kietzmann, Jan and Kotlarsky, Julia and Liang, Huigang and Lindgren, Rikard and Majchrzak, Ann and Malhotra, Arvind and Mao, Jiye and Marabelli, Marco and Marjanovic, Olivera and Mehrizi, Mohammad Rezazade and Moeini, Mohammad and Nerur, Sridhar and Poulymenakou, Angeliki and Preston, David and Sørensen, Carsten and Stein, Mari-Klara and Sutanto, Juliana and Constantiou, Ioanna and Desouza, Kevin C and Dibbern, Jens and Hsu, Carol and Pan, Shan L and Vogel, Douglas R and Ward, John and Wareham, Jonathan and Spain, Youngjin and Yoo and Addo, Atta and Cheuk, Hang and Au, Allen and Dincelli, Ersin and Irfan, Muhammad and Jiang, Jinglu and Joshi, Mayur P and Kazantsev, Nikolai and Morton, Josh and Ofoeda, Joshua Kwaku and Peters, Uchenna and Richet, Jean-Loup and Santa, Mijalche and Shi, Yunfei and Somanathan, Arjun and Rosa, Marta Stelmaszak and Valecha, Rohit and Wang, David and Wu, Tailai and Zolbanin, Hamed M",,data/pdfs/32_2/Editorial-Board_2023_The-Journal-of-Strategic-Information-Systems.pdf
6,P_000779,Journal of Strategic Information Systems,"Chan, Yolande E.",10.1016/J.JSIS.2023.101777,data/pdfs/32_2/Welcome-to-the-second-issue-of-Volume-32-of-the_2023_The-Journal-of-Strategi.pdf
7,P_000152,Journal of Strategic Information Systems,"Vega, Arturo and Chiasson, Mike",10.1016/J.JSIS.2019.06.001,data/pdfs/28_3/VegaChiasson2019.pdf
7,P_000231,Journal of Strategic Information Systems,"Taylor, Joseph and Vithayathil, Joseph",10.1016/J.JSIS.2018.04.001,data/pdfs/27_3/TaylorVithayathil2018.pdf
7,P_000343,Journal of Strategic Information Systems,"Arvidsson, Viktor and Troels, M.",10.1016/J.JSIS.2018.10.001,data/pdfs/27_4/ArvidssonMonsted2018.pdf
8,P_000205,Government regulation through voluntary cooperation: the stratygic impact of information technology,"Williams, Trevor A",,data/pdfs/3_2/Williams1994a.pdf
8,P_000211,Strategic Information systems,"Williams, Trevor",,data/pdfs/5_2/Galliers1996a.pdf
8,P_000213,Government regulation through voluntary cooperation: a follow-up study of the strategic impact of information technology,"Williams, Trevor A",,data/pdfs/5_2/Williams1996.pdf
9,P_000583,Strategic Information systems,"Study, Case and Neumann, Seev and Zviran, Moshe",,data/pdfs/6_2/NeumannZviran1997.pdf
9,P_000584,Strategic Information Systems,,,data/pdfs/6_2/Galliers1997.pdf
10,P_000178,Journal of Strategic Information Systems,"Jalali, Mohammad S and Siegel, Michael and Madnick, Stuart",10.1016/J.JSIS.2018.09.003,data/pdfs/28_1/JalaliSiegelMadnick2019.pdf
10,P_000230,Journal of Strategic Information Systems,"Daniel, Sherae and Midha, Vishal and Bhattacherhjee, Anol and Singh, Shivendu",10.1016/J.JSIS.2018.04.002,data/pdfs/27_3/DanielMidhaBhattacherjeeEtAl2018.pdf
11,P_000299,Journal of Strategic Information Systems,"Gloet, Marianne and Frampton, Keith",10.1016/J.JSIS.2018.06.001,data/pdfs/27_2/GalliersJarvenpaa2018a.pdf
11,P_000303,Journal of Strategic Information Systems,"Shanks, Graeme and Gloet, Marianne and Someh, Ida Asadi and Frampton, Keith and Tamm, Toomas",10.1016/J.JSIS.2018.03.001,data/pdfs/27_2/ShanksGloetAsadiSomehEtAl2018.pdf
12,P_000551,Journal of Strategic Information Systems,"Queiroz, Magno and Tallon, Paul P and Sharma, Rajeev and Coltman, Tim",10.1016/J.JSIS.2017.10.002,data/pdfs/27_1/QueirozTallonSharmaEtAl2018.pdf
12,P_000600,Journal of Strategic Information Systems,"Tallon, Paul P and Queiroz, Magno and Coltman, Timothy and Sharma, Rajeev",10.1016/J.JSIS.2018.12.002,data/pdfs/28_2/TallonQueirozColtmanEtAl2019.pdf
12,P_000604,Journal of Strategic Information Systems,"Sharma, Rajeev",10.1016/J.JSIS.2019.05.001,data/pdfs/28_2/GalliersJarvenpaa2019.pdf
13,P_000132,Journal of Strategic Information Systems,"Vidgen, Richard and Mortenson, Michael and Powell, Philip",10.1016/J.JSIS.2019.101577,data/pdfs/28_4/VidgenMortensonPowell2019.pdf
13,P_000135,Journal of Strategic Information Systems,"Vidgen, Richard",10.1016/J.JSIS.2019.101581,data/pdfs/28_4/Gable2019.pdf
